Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.04004004,-0.116395851,-0.104420183,-0.197852856,-0.185634686,-0.203593418,-0.256202795,-0.095887963,-0.192082102,0.010028123,-0.011188524,0.483283948,0.348713293,-0.243043297,0.102465833,-0.193772767,-0.123627269,-0.324905506,0.093385233,-0.035816677,-0.128005842,-0.027404035,-0.027314382,0.172673621,0.167889993,0.048579042,-0.167538873,0.045649563,0.011496834,0.103165388,-0.074297301,-0.093506122,-0.308290582,-0.202800999,-0.057787882,-0.067668027,0.05370724,0.12948056,-0.1724805,-0.168563476,0.200014262,-0.021598547,-0.098497248,-0.089526713,0.127427659,-0.043466097,-0.086807511,0.404567137,0.005401755,-0.045810828,-0.217700221,0.02319981,-0.035850041,0.00640064,-0.016401377,0.126991816,-0.131950297,0.124754989,0.097173942,-0.216927372,0.175605229,0.122091291,0.078581466,0.076756315,-0.019130778,0.110960028,-0.061989615,0.08806438,-0.087035049,0.188315159,0.083323456,0.01315142,-0.027173548,-0.111993475,0.049594009,0.223404834,0.106474608,0.021131075
0.044044044,-0.116915884,-0.104354814,-0.19777453,-0.185644974,-0.203639897,-0.256228089,-0.095776314,-0.192077277,0.010027467,-0.01119891,0.483731149,0.34847947,-0.243090753,0.102496819,-0.193745295,-0.123524904,-0.324945589,0.093369442,-0.035777135,-0.128013218,-0.027379812,-0.027319127,0.17268858,0.167898739,0.048579227,-0.16751872,0.045532316,0.011520302,0.103103143,-0.07426648,-0.093405603,-0.308327661,-0.202817927,-0.057793523,-0.067655084,0.053692333,0.129489465,-0.172487885,-0.16857664,0.199958637,-0.021608918,-0.098494796,-0.089590235,0.127433684,-0.04347381,-0.086776503,0.404570107,0.00537819,-0.0458158,-0.21771069,0.023203893,-0.035849756,0.006400779,-0.016402578,0.126775149,-0.131964316,0.124757153,0.097172833,-0.216988632,0.175687374,0.122071489,0.078577117,0.076775567,-0.019047136,0.110903258,-0.061989292,0.08806129,-0.087062205,0.188264927,0.083319553,0.013147553,-0.027158906,-0.112028509,0.049561584,0.22343257,0.106514398,0.02113402
0.048048048,-0.117604772,-0.104284494,-0.197689029,-0.185657488,-0.203692962,-0.256255347,-0.095654776,-0.19207277,0.010026916,-0.011210424,0.484247112,0.348230553,-0.243141391,0.102530192,-0.193717192,-0.123408002,-0.324981015,0.093382043,-0.035734328,-0.128021059,-0.027353715,-0.02732388,0.172705366,0.167908682,0.04857949,-0.167496571,0.045405898,0.011545729,0.103033569,-0.074233535,-0.093289796,-0.308366961,-0.202836172,-0.057799455,-0.067641178,0.053676253,0.129499179,-0.172495732,-0.168590819,0.199897766,-0.021620064,-0.098492182,-0.089656251,0.127439999,-0.043482126,-0.086742751,0.404573265,0.005351909,-0.045820909,-0.217721964,0.023208263,-0.035849444,0.006400925,-0.016403623,0.126542044,-0.13198019,0.124759441,0.097171289,-0.217055773,0.175776732,0.122049183,0.078572443,0.076796329,-0.018953493,0.110841832,-0.061988917,0.088058032,-0.08709128,0.18820934,0.083315036,0.013143354,-0.027142686,-0.112061592,0.04952688,0.223464326,0.106568145,0.02113724
0.052052052,-0.118451927,-0.104209145,-0.197596567,-0.185672123,-0.203752051,-0.256284979,-0.095523387,-0.192068461,0.010026344,-0.011223208,0.484829413,0.347966868,-0.243195047,0.10256596,-0.193688483,-0.123275626,-0.325011657,0.093422885,-0.035688238,-0.128029295,-0.027325957,-0.027328458,0.172724263,0.167919918,0.048579974,-0.167471987,0.045270376,0.011573218,0.102956421,-0.074198565,-0.093157956,-0.308408941,-0.202855759,-0.05780465,-0.067626325,0.053658873,0.129510044,-0.172503857,-0.168605976,0.199831479,-0.021632,-0.098489406,-0.089724251,0.127446607,-0.043491075,-0.086705742,0.404576458,0.005322601,-0.045826155,-0.217734051,0.023212891,-0.035849135,0.006401041,-0.016404512,0.126292776,-0.131998005,0.124761809,0.097169117,-0.217128435,0.175872631,0.122024067,0.078567448,0.076818588,-0.018849904,0.110775146,-0.06198847,0.088054567,-0.087122188,0.188147568,0.08330969,0.013138845,-0.027124762,-0.112092946,0.049490052,0.223500634,0.106635453,0.021140777
0.056056056,-0.11944676,-0.104128691,-0.197497357,-0.185688769,-0.203816603,-0.256317397,-0.095382189,-0.192064231,0.010025624,-0.011237404,0.485475628,0.347688736,-0.243251555,0.102604132,-0.193659194,-0.123126839,-0.325037388,0.093491817,-0.035638849,-0.128037856,-0.027296753,-0.027332679,0.172745557,0.167932546,0.048580821,-0.167444532,0.04512582,0.011602873,0.102871453,-0.074161673,-0.09300934,-0.308454063,-0.202876715,-0.057808082,-0.067610539,0.053640069,0.129522401,-0.172512072,-0.168622076,0.199759605,-0.021644741,-0.098486469,-0.089793723,0.127453511,-0.043500688,-0.086664961,0.404579532,0.005289952,-0.04583154,-0.21774696,0.023217746,-0.035848859,0.006401092,-0.016405245,0.126027623,-0.132017848,0.124764207,0.09716612,-0.217206261,0.175974397,0.121995835,0.078562134,0.076842331,-0.018736422,0.110702596,-0.061987931,0.088050852,-0.087154845,0.188078784,0.083303302,0.013134048,-0.027105012,-0.112122791,0.049451257,0.22354203,0.106715926,0.021144673
0.06006006,-0.120578682,-0.104043053,-0.197391611,-0.185707321,-0.203886055,-0.256353009,-0.095231221,-0.192059959,0.01002463,-0.011253155,0.486183331,0.347396483,-0.243310749,0.102644714,-0.193629349,-0.122960706,-0.325058079,0.093588688,-0.035586142,-0.12804667,-0.027266316,-0.027336358,0.172769529,0.167946666,0.048582174,-0.167413766,0.044972296,0.011634797,0.102778418,-0.074122959,-0.092843205,-0.308502786,-0.202899069,-0.057808722,-0.067593835,0.053619713,0.129536591,-0.172520191,-0.168639082,0.199681972,-0.021658302,-0.09848337,-0.089864155,0.127460712,-0.043510993,-0.086619893,0.404582335,0.005253651,-0.045837066,-0.217760697,0.023222799,-0.035848646,0.006401045,-0.016405821,0.125746862,-0.132039804,0.12476659,0.097162103,-0.217288892,0.176081358,0.12196418,0.078556502,0.076867545,-0.018613099,0.11062358,-0.06198728,0.088046848,-0.087189164,0.188002158,0.083295654,0.013128985,-0.027083309,-0.112151351,0.049410648,0.223589048,0.106809166,0.021148968
0.064064064,-0.121837105,-0.103952154,-0.197279544,-0.185727671,-0.203959847,-0.256392228,-0.095070523,-0.192055527,0.010023235,-0.011270602,0.486950098,0.347090432,-0.243372464,0.102687715,-0.193598973,-0.12277629,-0.325073604,0.093713348,-0.035530099,-0.128055668,-0.027234861,-0.027339313,0.172796465,0.167962373,0.048584176,-0.167379252,0.044809873,0.011669096,0.102677071,-0.074082524,-0.092658806,-0.308555572,-0.202922846,-0.057805543,-0.067576227,0.053597679,0.129552955,-0.172528029,-0.168656956,0.199598411,-0.021672699,-0.098480111,-0.089935036,0.127468213,-0.04352202,-0.086570024,0.404584715,0.005213384,-0.045842735,-0.217775273,0.023228019,-0.035848525,0.006400863,-0.016406242,0.125450771,-0.13206396,0.124768912,0.097156873,-0.217375971,0.176192841,0.121928798,0.078550557,0.076894218,-0.018479989,0.110537492,-0.061986498,0.088042514,-0.08722506,0.187916862,0.083286533,0.013123676,-0.02705953,-0.112178846,0.049368381,0.223642223,0.106914779,0.021153705
0.068068068,-0.12321144,-0.103855915,-0.197161367,-0.185749712,-0.204037417,-0.256435463,-0.094900137,-0.192050815,0.010021313,-0.011289889,0.487773503,0.346770907,-0.243436534,0.102733144,-0.19356809,-0.122572655,-0.325083835,0.093865644,-0.035470705,-0.128064778,-0.027202601,-0.027341361,0.172826647,0.167979768,0.04858697,-0.167340551,0.04463862,0.011705872,0.102567166,-0.074040468,-0.0924554,-0.308612881,-0.202948073,-0.057797517,-0.067557729,0.053573841,0.129571834,-0.172535398,-0.168675663,0.19950875,-0.021687947,-0.098476691,-0.090005854,0.127476016,-0.043533798,-0.08651484,0.404586517,0.00516884,-0.045848548,-0.217790693,0.023233376,-0.035848528,0.006400511,-0.016406505,0.125139627,-0.132090401,0.124771124,0.097150233,-0.217467137,0.176308172,0.121889381,0.0785443,0.076922336,-0.018337146,0.110443731,-0.061985565,0.08803781,-0.087262447,0.187822068,0.083275723,0.013118144,-0.027033551,-0.112205499,0.049324611,0.223702088,0.107032367,0.021158924
0.072072072,-0.1246911,-0.10375426,-0.197037293,-0.185773336,-0.204118203,-0.256483124,-0.094720101,-0.192045704,0.010018738,-0.011311156,0.488651123,0.346438232,-0.243502794,0.102781007,-0.193536727,-0.122348863,-0.325088645,0.094045427,-0.03540794,-0.128073931,-0.02716975,-0.027342319,0.172860361,0.167998948,0.048590698,-0.167297226,0.044458604,0.011745229,0.102448456,-0.073996893,-0.092232244,-0.308675173,-0.202974778,-0.057783618,-0.067538357,0.053548073,0.129593569,-0.172542113,-0.168695165,0.199412819,-0.021704062,-0.09847311,-0.090076098,0.127484123,-0.043546358,-0.086453826,0.40458759,0.005119706,-0.045854506,-0.217806967,0.023238841,-0.035848684,0.006399956,-0.016406613,0.124813708,-0.132119214,0.12477318,0.097141988,-0.217562035,0.17642668,0.121845624,0.078537734,0.076951887,-0.018184624,0.110341692,-0.06198446,0.088032695,-0.08730124,0.187716946,0.083263009,0.013112411,-0.027005247,-0.112231532,0.049279494,0.223769178,0.107161534,0.021164669
0.076076076,-0.126265495,-0.103647111,-0.196907537,-0.185798437,-0.204201643,-0.256535623,-0.094530458,-0.192040073,0.010015384,-0.011334546,0.489580532,0.346092731,-0.243571078,0.102831314,-0.193504907,-0.12210398,-0.325087906,0.094252545,-0.035341788,-0.128083055,-0.027136523,-0.027342002,0.17289789,0.16802001,0.048595503,-0.167248839,0.044269893,0.011787272,0.102320696,-0.0739519,-0.091988593,-0.308742909,-0.203002988,-0.057762817,-0.067518125,0.053520248,0.129618501,-0.172547988,-0.168715425,0.199310447,-0.021721058,-0.098469371,-0.090145257,0.127492536,-0.043559728,-0.086386467,0.404587781,0.00506567,-0.045860611,-0.217824103,0.023244384,-0.035849024,0.006399162,-0.016406564,0.12447329,-0.132150485,0.124775034,0.097131945,-0.217660304,0.176547689,0.121797221,0.078530861,0.076982857,-0.018022474,0.110230771,-0.061983165,0.088027128,-0.087341353,0.18760067,0.083248177,0.013106498,-0.026974494,-0.112257166,0.049233185,0.223844028,0.107301883,0.021170979
0.08008008,-0.127924038,-0.103534389,-0.196772311,-0.185824907,-0.204287176,-0.25659337,-0.094331245,-0.192033803,0.010011123,-0.011360202,0.490559306,0.345734727,-0.243641221,0.102884072,-0.193472656,-0.121837067,-0.32508149,0.094486848,-0.035272231,-0.128092079,-0.027103133,-0.02734023,0.172939517,0.168043054,0.048601528,-0.167194952,0.044072555,0.011832104,0.102183639,-0.073905589,-0.091723704,-0.308816549,-0.20303273,-0.057734087,-0.067497047,0.053490241,0.129646972,-0.172552836,-0.168736408,0.199201463,-0.021738952,-0.098465471,-0.090212818,0.127501258,-0.043573939,-0.08631225,0.404586936,0.005006419,-0.045866865,-0.217842109,0.023249973,-0.035849576,0.006398094,-0.01640636,0.124118652,-0.132184299,0.124776639,0.097119907,-0.217761587,0.176670529,0.121743866,0.078523684,0.077015235,-0.017850751,0.110110366,-0.061981659,0.088021069,-0.087382702,0.187472409,0.08323101,0.013100426,-0.026941167,-0.112282623,0.049185838,0.223927172,0.107453019,0.021177898
0.084084084,-0.129656139,-0.103416017,-0.196631827,-0.185852639,-0.20437424,-0.256656774,-0.094122505,-0.192026775,0.01000583,-0.011388265,0.49158502,0.345364545,-0.243713057,0.10293929,-0.193439999,-0.12154719,-0.32506927,0.094748185,-0.035199251,-0.128100934,-0.027069795,-0.027336817,0.172985528,0.168068177,0.048608915,-0.167135126,0.043866659,0.011879829,0.10203704,-0.073858062,-0.091436834,-0.308896553,-0.203064029,-0.057696401,-0.067475138,0.053457924,0.129679322,-0.172556471,-0.168758075,0.199085696,-0.021757759,-0.098461413,-0.09027827,0.12751029,-0.043589019,-0.086230659,0.404584902,0.004941641,-0.045873269,-0.217860992,0.023255581,-0.035850373,0.006396717,-0.016405999,0.123750069,-0.132220743,0.124777947,0.09710568,-0.217865526,0.176794526,0.121685253,0.078516206,0.077049007,-0.017669508,0.109979873,-0.061979922,0.088014477,-0.087425199,0.187331335,0.083211294,0.013094218,-0.026905143,-0.112308125,0.049137609,0.224019144,0.107614544,0.021185466
0.088088088,-0.13145121,-0.103291918,-0.1964863,-0.185881527,-0.204462274,-0.256726248,-0.093904277,-0.192018869,0.009999379,-0.011418878,0.492655248,0.344982508,-0.24378642,0.102996975,-0.19340696,-0.121233411,-0.325051119,0.095036404,-0.03512283,-0.128109549,-0.027036721,-0.027331581,0.173036205,0.168095477,0.048617808,-0.167068925,0.043652273,0.011930551,0.101880653,-0.073809418,-0.091127239,-0.308983383,-0.203096915,-0.057648731,-0.067452414,0.053423173,0.129715892,-0.172558707,-0.168780392,0.198962975,-0.021777493,-0.098457195,-0.090341102,0.127519636,-0.043604999,-0.08614118,0.404581528,0.004871024,-0.045879825,-0.217880762,0.023261176,-0.035851443,0.006394997,-0.016405481,0.123367821,-0.132259903,0.124778912,0.097089069,-0.217971762,0.176919006,0.121621076,0.078508429,0.07708416,-0.017478799,0.109838687,-0.061977935,0.088007312,-0.08746876,0.187176621,0.083188813,0.013087895,-0.026866297,-0.112333894,0.049088654,0.224120478,0.107786063,0.021193724
0.092092092,-0.133298663,-0.103162014,-0.196335941,-0.185911461,-0.204550716,-0.2568022,-0.093676601,-0.192009965,0.009991643,-0.011452182,0.493767567,0.34458894,-0.243861145,0.103057136,-0.193373565,-0.120894795,-0.325026909,0.095351356,-0.035042953,-0.128117853,-0.027004127,-0.027324339,0.173091833,0.168125053,0.048628349,-0.166995909,0.043429464,0.011984374,0.101714231,-0.07375976,-0.090794175,-0.309077497,-0.203131413,-0.057590049,-0.067428887,0.05338586,0.129757024,-0.172559359,-0.16880332,0.198833131,-0.021798171,-0.098452819,-0.090400802,0.127529296,-0.043621907,-0.086043299,0.404576659,0.004794255,-0.045886534,-0.217901425,0.023266729,-0.035852816,0.006392898,-0.016404808,0.122972184,-0.132301864,0.124779488,0.097069878,-0.218079937,0.177043297,0.121551028,0.078500355,0.077120682,-0.017278676,0.109686206,-0.061975678,0.087999534,-0.087513299,0.187007437,0.083163353,0.013081478,-0.026824504,-0.112360151,0.049039127,0.22423171,0.107967179,0.021202716
0.096096096,-0.13518791,-0.103026227,-0.196180964,-0.185942337,-0.204639004,-0.256885042,-0.093439518,-0.191999945,0.009982495,-0.011488321,0.494919552,0.344184166,-0.243937067,0.10311978,-0.193339838,-0.120530404,-0.324996512,0.095692888,-0.0349596,-0.128125775,-0.026972226,-0.027314908,0.173152695,0.168157003,0.048640681,-0.16691564,0.0431983,0.012041402,0.101537529,-0.073709188,-0.090436898,-0.309179358,-0.203167551,-0.057519329,-0.067404574,0.053345859,0.129803058,-0.172558238,-0.168826823,0.198695991,-0.021819808,-0.098448285,-0.090456859,0.127539273,-0.043639774,-0.085936501,0.404570144,0.004711021,-0.045893398,-0.217922991,0.023272209,-0.035854524,0.006390385,-0.016403979,0.122563435,-0.132346714,0.124779627,0.097047913,-0.218189693,0.177166727,0.121474805,0.078491987,0.077158559,-0.017069194,0.109521826,-0.061973131,0.0879911,-0.087558731,0.186822954,0.083134699,0.01307499,-0.026779641,-0.112387119,0.048989183,0.224353373,0.108157496,0.021212481
0.1001001,-0.137108361,-0.102884479,-0.196021583,-0.185974045,-0.204726577,-0.256975185,-0.093193068,-0.191988688,0.00997181,-0.011527435,0.496108778,0.343768508,-0.244014019,0.103184916,-0.193305805,-0.120139303,-0.324959802,0.09606085,-0.034872754,-0.128133245,-0.026941232,-0.027303105,0.173219076,0.168191425,0.048654946,-0.166827682,0.042958851,0.012101739,0.101350301,-0.073657803,-0.090054665,-0.309289426,-0.203205355,-0.057435542,-0.067379489,0.053303044,0.129854336,-0.172555161,-0.168850865,0.198551386,-0.021842419,-0.098443594,-0.09050876,0.12754957,-0.043658628,-0.085820271,0.404561828,0.004621011,-0.045900419,-0.217945467,0.023277587,-0.035856595,0.006387423,-0.016402993,0.122141852,-0.132394537,0.124779282,0.09702298,-0.218300671,0.177288621,0.121392099,0.078483327,0.07719778,-0.016850405,0.109344944,-0.061970275,0.087981972,-0.08760497,0.186622345,0.083102635,0.013068452,-0.026731583,-0.112415019,0.048938979,0.224486002,0.108356617,0.021223062
