ROI ID,Thickness_m,Thickness_v,ROI_centroid_x,ROI_centroid_y,ROI_centroid_z,Length,ROI_minrow,ROI_mincol,ROI_minz,ROI_maxrow,ROI_maxcol,ROI_maxz,Skeleton_coords,Time,Volume,Curvatures,max_curvature,ave_curvature,std_curvature,normalized_integral_curvature,Green_intensity,Green_intensity_std,Red_intensity,Red_intensity_std
0,0.613280577,0.013139065,44.9417188,20.66150807,3.579519262,24.69901952,5,5,0,82,37,11,"(1.00, 28.00, 2.00), (3.00, 28.00, 2.00), (4.00, 28.00, 2.00), (5.00, 28.00, 2.00), (6.00, 28.00, 3.00), (7.00, 28.00, 2.00), (8.00, 28.00, 3.00), (9.00, 27.00, 2.00), (10.00, 27.00, 3.00), (11.00, 27.00, 2.00), (12.00, 27.00, 3.00), (13.00, 27.00, 3.00), (14.00, 26.00, 2.00), (15.00, 26.00, 3.00), (16.00, 25.00, 2.00), (17.00, 25.00, 2.00), (18.00, 24.00, 2.00), (19.00, 24.00, 3.00), (20.00, 24.00, 2.00), (21.00, 23.00, 2.00), (22.00, 23.00, 2.00), (23.00, 23.00, 2.00), (24.00, 22.00, 3.00), (25.00, 22.00, 3.00), (26.00, 22.00, 3.00), (27.00, 22.00, 4.00), (28.00, 21.00, 4.00), (29.00, 21.00, 4.00), (30.00, 20.00, 3.00), (31.00, 20.00, 3.00), (32.00, 19.00, 4.00), (33.00, 19.00, 4.00), (34.00, 18.00, 3.00), (35.00, 18.00, 3.00), (36.00, 18.00, 2.00), (37.00, 17.00, 2.00), (38.00, 17.00, 3.00), (39.00, 17.00, 4.00), (40.00, 16.00, 3.00), (41.00, 16.00, 3.00), (42.00, 15.00, 3.00), (43.00, 15.00, 3.00), (44.00, 14.00, 3.00), (45.00, 14.00, 2.00), (46.00, 14.00, 2.00), (47.00, 13.00, 3.00), (48.00, 13.00, 3.00), (49.00, 13.00, 3.00), (50.00, 12.00, 3.00), (51.00, 12.00, 3.00), (52.00, 12.00, 4.00), (53.00, 11.00, 4.00), (54.00, 11.00, 4.00), (55.00, 10.00, 4.00), (56.00, 10.00, 4.00), (57.00, 10.00, 4.00), (58.00, 9.00, 4.00), (59.00, 9.00, 4.00), (60.00, 9.00, 4.00), (61.00, 8.00, 4.00), (62.00, 8.00, 4.00), (63.00, 7.00, 4.00), (64.00, 7.00, 4.00), (65.00, 6.00, 4.00), (66.00, 6.00, 4.00), (67.00, 6.00, 3.00), (68.00, 5.00, 4.00), (69.00, 5.00, 4.00), (70.00, 4.00, 3.00), (71.00, 4.00, 4.00), (72.00, 3.00, 4.00), (73.00, 2.00, 4.00), (74.00, 1.00, 4.00)",285.3897126,3037,"0.01790, 0.01839, 0.01889, 0.01942, 0.02013, 0.02100, 0.02208, 0.02343, 0.02514, 0.02763, 0.03023, 0.03379, 0.03787, 0.04235, 0.04773, 0.05245, 0.05756, 0.06196, 0.06508, 0.06729, 0.06894, 0.05985, 0.04844, 0.03958, 0.03128, 0.02376, 0.01712, 0.01189, 0.00954, 0.01131, 0.01553, 0.02058, 0.02510, 0.03043, 0.03573, 0.04023, 0.04535, 0.04975, 0.05423, 0.05962, 0.05707, 0.04777, 0.04066, 0.03340, 0.02553, 0.01918, 0.01337, 0.00876, 0.00749, 0.01077, 0.01681, 0.02151, 0.02710, 0.03318, 0.03968, 0.04650, 0.05503, 0.06217, 0.07154, 0.06630, 0.05844, 0.05135, 0.04267, 0.03526, 0.02667, 0.01952, 0.01213, 0.00913, 0.01339, 0.02080, 0.02970, 0.02640, 0.02375, 0.02130, 0.01868, 0.01645, 0.01491, 0.01429, 0.01477, 0.01242, 0.00993, 0.00798, 0.00591, 0.00433, 0.00374, 0.00429, 0.00551, 0.00719, 0.00930, 0.00918, 0.00828, 0.01012, 0.01396, 0.01772, 0.02163, 0.02619, 0.02997, 0.03375, 0.03691, 0.03212, 0.02787, 0.02370, 0.01971, 0.01586, 0.01214, 0.00853, 0.00502, 0.00161, 0.00188, 0.00520, 0.00853, 0.01129, 0.01462, 0.01796, 0.02134, 0.02419, 0.02761, 0.03119, 0.02947, 0.02764, 0.02587, 0.02440, 0.02268, 0.02100, 0.01938, 0.01783, 0.01638, 0.01526, 0.01405, 0.01304, 0.01227, 0.01181, 0.01171, 0.01199, 0.01265, 0.01365, 0.01496, 0.01651, 0.01829, 0.02026, 0.02239, 0.02507, 0.02752, 0.03010, 0.03281, 0.03611, 0.03906, 0.04261, 0.04576, 0.04950, 0.05276, 0.05657, 0.05982, 0.06352, 0.06709, 0.06989, 0.07322",0.062433948,0.00812083,0.007591388,0.007829954,"550.92, 552.40, 555.13, 557.43, 556.95, 557.64, 548.66, 530.30, 530.11, 531.18, 530.93, 533.38, 516.55, 526.52, 522.12, 527.58, 530.49, 540.90, 541.37, 544.89, 545.01, 549.09, 541.82, 548.75, 553.33, 553.31, 558.41, 563.39, 565.33, 563.51, 559.02, 561.80, 567.17, 574.19, 579.60, 583.19, 589.10, 588.30, 579.91, 584.88, 582.21, 585.67, 583.74, 596.41, 595.10, 587.90, 578.97, 576.43, 571.50, 573.69, 580.94, 583.33, 584.13, 577.29, 573.96, 573.24, 580.13, 584.77, 580.74, 573.37, 565.19, 565.50, 566.39, 561.87, 554.41, 545.22, 536.39, 533.84, 526.89, 525.53, 523.62, 526.40, 530.95, 529.75, 523.52, 509.89, 503.28, 500.84, 510.81, 507.64, 514.12, 513.02, 503.45, 505.19, 511.31, 510.37, 515.27, 519.55, 528.10, 523.47, 520.91, 531.19, 540.42, 543.19, 538.90, 537.32, 539.86, 547.12, 549.82, 554.14, 553.66, 555.20, 554.91, 555.78, 557.90, 551.63, 549.08, 557.39, 561.63, 558.89, 551.12, 552.26, 562.18, 556.31, 552.85, 550.85, 551.67, 555.50, 547.00, 547.55, 548.07, 547.35, 538.26, 546.96, 543.91, 549.83, 549.77, 554.22, 564.34, 575.11, 574.29, 569.45, 564.74, 558.10, 547.33, 536.58, 537.13, 539.56, 536.56, 535.15, 541.25, 542.71, 537.62, 532.01, 528.92, 533.21, 540.78, 539.92, 530.27, 527.91, 523.12, 529.28, 524.44, 516.83, 504.78, 505.64, 511.29, 516.40, 511.90, 508.26, 501.81, 501.89, 506.84, 515.38, 525.07, 532.54, 534.54, 531.73, 540.01, 526.63, 530.18, 523.50, 516.20, 517.06, 503.89, 508.69, 501.36, 504.82, 506.02, 506.20, 502.93, 505.59, 510.46, 521.50, 520.35, 514.88, 509.09, 499.36, 497.41, 505.65, 505.06, 507.28, 508.79, 509.63, 520.43, 525.04, 518.21, 509.53, 506.44, 514.11, 516.03, 506.02, 493.99, 497.25, 495.35, 467.55, 439.76",26.44469087,"332.91, 364.96, 365.85, 360.83, 355.65, 358.50, 358.82, 352.61, 364.38, 381.97, 389.79, 407.31, 420.94, 443.74, 446.66, 460.20, 476.25, 476.08, 471.74, 482.03, 493.09, 498.40, 489.21, 492.07, 501.01, 509.48, 516.76, 518.83, 512.40, 511.33, 516.76, 529.28, 543.91, 555.09, 562.05, 570.01, 576.43, 573.84, 560.06, 551.90, 552.94, 559.17, 556.01, 564.14, 570.38, 571.65, 571.89, 572.80, 567.37, 570.55, 577.52, 579.71, 577.51, 569.49, 563.35, 558.92, 556.60, 553.44, 548.62, 549.69, 551.10, 551.81, 552.30, 551.09, 547.48, 540.93, 532.47, 533.56, 535.35, 538.81, 533.64, 528.93, 526.41, 520.39, 516.71, 511.35, 506.56, 495.11, 500.18, 499.31, 497.62, 492.68, 480.09, 481.27, 486.71, 491.77, 503.27, 509.29, 516.09, 508.94, 511.02, 525.40, 535.77, 534.26, 528.04, 525.28, 527.25, 536.19, 541.45, 542.75, 538.66, 543.82, 549.86, 551.70, 545.40, 541.34, 541.88, 545.78, 541.63, 537.20, 532.50, 532.75, 542.38, 542.33, 541.43, 543.63, 549.81, 557.23, 550.90, 550.09, 550.61, 549.62, 546.53, 551.45, 543.05, 545.81, 549.08, 555.15, 562.53, 564.62, 562.58, 563.25, 560.38, 557.38, 550.87, 544.58, 544.55, 543.10, 536.86, 535.08, 541.34, 543.93, 540.62, 536.73, 528.95, 524.77, 528.09, 532.86, 533.80, 531.50, 517.45, 511.64, 500.15, 495.39, 492.55, 499.54, 506.09, 503.89, 497.95, 497.14, 494.37, 493.31, 497.63, 508.35, 508.80, 514.28, 517.70, 516.71, 515.46, 496.02, 499.12, 499.82, 497.81, 502.31, 484.63, 482.32, 479.58, 491.17, 506.84, 507.09, 484.66, 480.62, 485.05, 493.02, 488.64, 481.34, 471.89, 463.10, 454.93, 453.35, 452.09, 455.45, 458.29, 455.12, 449.77, 440.09, 433.67, 425.63, 415.59, 410.12, 401.13, 383.96, 364.92, 359.03, 352.26, 319.78, 287.30",58.05845028
2,0.653031867,0.038543307,51.11025224,15.45117982,6.036208299,20.85696956,23,9,1,88,23,12,"(0.00, 11.00, 7.00), (1.00, 11.00, 7.00), (2.00, 11.00, 7.00), (3.00, 11.00, 7.00), (4.00, 11.00, 7.00), (5.00, 11.00, 7.00), (6.00, 10.00, 7.00), (7.00, 10.00, 6.00), (8.00, 10.00, 6.00), (9.00, 10.00, 7.00), (10.00, 9.00, 6.00), (11.00, 9.00, 6.00), (12.00, 9.00, 6.00), (13.00, 9.00, 6.00), (14.00, 9.00, 6.00), (15.00, 8.00, 5.00), (16.00, 8.00, 5.00), (17.00, 8.00, 5.00), (18.00, 8.00, 5.00), (19.00, 8.00, 5.00), (20.00, 8.00, 5.00), (21.00, 8.00, 5.00), (22.00, 7.00, 5.00), (23.00, 7.00, 5.00), (24.00, 7.00, 5.00), (25.00, 7.00, 6.00), (26.00, 7.00, 6.00), (27.00, 6.00, 5.00), (28.00, 6.00, 5.00), (29.00, 6.00, 5.00), (30.00, 6.00, 5.00), (31.00, 6.00, 6.00), (32.00, 6.00, 6.00), (33.00, 5.00, 5.00), (34.00, 5.00, 5.00), (35.00, 5.00, 5.00), (36.00, 5.00, 5.00), (37.00, 5.00, 5.00), (38.00, 5.00, 5.00), (39.00, 4.00, 5.00), (40.00, 4.00, 5.00), (41.00, 4.00, 5.00), (42.00, 4.00, 5.00), (43.00, 4.00, 5.00), (44.00, 4.00, 5.00), (45.00, 4.00, 5.00), (46.00, 4.00, 5.00), (47.00, 4.00, 4.00), (48.00, 3.00, 4.00), (49.00, 3.00, 4.00), (50.00, 3.00, 4.00), (51.00, 3.00, 4.00), (52.00, 3.00, 4.00), (53.00, 3.00, 4.00), (54.00, 3.00, 4.00), (55.00, 3.00, 4.00), (56.00, 3.00, 4.00), (57.00, 3.00, 4.00), (58.00, 2.00, 3.00), (59.00, 2.00, 3.00), (60.00, 2.00, 3.00), (61.00, 2.00, 3.00), (62.00, 1.00, 3.00), (63.00, 2.00, 3.00)",142.4980469,2458,"0.01185, 0.01164, 0.01145, 0.01126, 0.01107, 0.01087, 0.01068, 0.01048, 0.01029, 0.01007, 0.00987, 0.00967, 0.00947, 0.00928, 0.00908, 0.00888, 0.00868, 0.00848, 0.00828, 0.00808, 0.00786, 0.00767, 0.00747, 0.00727, 0.00708, 0.00688, 0.00669, 0.00650, 0.00630, 0.00611, 0.00592, 0.00573, 0.00555, 0.00536, 0.00517, 0.00499, 0.00481, 0.00463, 0.00445, 0.00428, 0.00410, 0.00393, 0.00376, 0.00362, 0.00345, 0.00329, 0.00314, 0.00299, 0.00284, 0.00270, 0.00256, 0.00243, 0.00231, 0.00222, 0.00211, 0.00202, 0.00195, 0.00188, 0.00183, 0.00181, 0.00179, 0.00179, 0.00181, 0.00185, 0.00189, 0.00195, 0.00203, 0.00211, 0.00221, 0.00230, 0.00241, 0.00253, 0.00265, 0.00277, 0.00290, 0.00303, 0.00317, 0.00329, 0.00343, 0.00357, 0.00369, 0.00384, 0.00398, 0.00411, 0.00426, 0.00441, 0.00453, 0.00468, 0.00483, 0.00496, 0.00511, 0.00525, 0.00538, 0.00553, 0.00568, 0.00581, 0.00595, 0.00608, 0.00622, 0.00637, 0.00649, 0.00664, 0.00676, 0.00690, 0.00705, 0.00717, 0.00731, 0.00743, 0.00757, 0.00769, 0.00782, 0.00794, 0.00807, 0.00819, 0.00832, 0.00843, 0.00856, 0.00867, 0.00879, 0.00890, 0.00901, 0.00913, 0.00923, 0.00935, 0.00945, 0.00955, 0.00966, 0.00976",0.006680913,0.003227522,0.001722796,0.003214854,"4461.42, 4635.96, 4685.04, 4762.57, 4855.37, 4902.69, 4961.61, 5002.13, 5056.16, 5109.73, 5174.30, 5231.49, 5269.96, 5316.38, 5354.69, 5434.16, 5517.21, 5572.52, 5636.05, 5669.42, 5667.02, 5697.45, 5637.33, 5592.14, 5591.45, 5639.75, 5670.18, 5721.09, 5781.78, 5812.28, 5811.37, 5868.69, 5976.07, 5986.16, 5942.74, 5879.93, 5824.51, 5799.20, 5789.96, 5801.06, 5781.75, 5712.57, 5703.83, 5711.85, 5774.72, 5753.96, 5681.95, 5566.39, 5437.72, 5389.73, 5406.07, 5372.21, 5349.48, 5357.22, 5308.73, 5218.15, 5233.60, 5350.77, 5445.96, 5506.54, 5598.50, 5690.87, 5837.20, 5858.55, 5827.64, 5787.78, 5781.21, 5764.71, 5762.47, 5705.49, 5650.07, 5565.80, 5606.08, 5602.02, 5621.65, 5662.35, 5726.42, 5864.09, 5927.68, 6092.20, 6046.68, 6062.00, 5936.62, 5955.33, 5997.07, 5941.45, 5965.02, 5938.49, 5938.24, 5949.22, 5894.72, 5913.95, 5867.61, 5837.55, 5778.12, 5733.86, 5627.14, 5645.94, 5618.30, 5586.33, 5466.71, 5403.61, 5376.18, 5408.98, 5370.17, 5404.61, 5400.53, 5444.13, 5475.76, 5499.25, 5528.93, 5615.81, 5641.80, 5662.76, 5682.24, 5698.55, 5694.45, 5646.46, 5662.99, 5605.21, 5584.34, 5593.08, 5542.24, 5463.11, 5468.73, 5486.54, 5438.45, 5382.19, 5477.39, 5568.86, 5617.80, 5617.26, 5539.98, 5456.09, 5462.90, 5418.78, 5357.09, 5313.37, 5267.72, 5215.08, 5246.10, 5283.60, 5355.54, 5342.02, 5255.32, 5182.68, 5141.55, 5053.46, 4976.33, 4959.53, 4965.55, 4924.36, 4890.92, 4911.10, 4946.73, 5001.87, 5141.61, 5193.11, 5022.97, 4902.32, 4832.79, 4774.65, 4758.41, 4759.04, 4763.47, 4769.77, 4796.60, 4846.73, 4856.40, 4866.94, 4871.36, 4946.21, 5022.82, 4963.86, 4904.89",359.8874552,"8072.04, 7817.65, 7787.94, 7819.88, 7830.73, 7768.79, 7832.51, 7831.55, 7827.65, 7777.40, 7854.53, 7896.69, 7832.86, 7776.86, 7742.77, 7745.48, 7749.38, 7748.70, 7643.52, 7450.20, 7259.03, 7184.06, 7047.30, 6898.74, 6800.23, 6787.11, 6717.34, 6680.55, 6622.66, 6450.59, 6183.61, 5986.12, 5958.10, 5914.54, 5868.21, 5848.42, 5855.21, 5790.23, 5780.22, 5793.72, 5846.41, 5892.35, 5980.47, 6093.62, 6153.56, 6242.06, 6321.11, 6387.81, 6454.55, 6594.81, 6727.08, 6809.08, 6914.10, 7099.59, 7095.66, 6936.02, 6807.24, 6760.44, 6564.41, 6577.71, 6741.35, 6789.70, 6937.98, 6925.95, 6872.20, 6859.69, 6942.36, 6994.20, 7056.94, 6962.03, 6910.90, 6805.78, 6879.18, 6938.51, 7025.26, 7121.10, 7246.88, 7320.84, 7470.73, 7658.79, 7657.87, 7657.54, 7432.95, 7441.75, 7484.30, 7464.50, 7572.14, 7711.84, 7838.71, 7997.34, 8059.43, 8268.71, 8385.68, 8489.23, 8581.45, 8689.54, 8694.93, 8809.40, 8887.06, 9017.22, 8753.07, 8619.54, 8508.00, 8501.83, 8393.77, 8392.80, 8321.37, 8218.34, 8248.43, 8245.79, 8286.05, 8214.46, 8174.86, 8027.29, 7971.59, 7962.16, 7919.28, 7957.33, 7995.79, 8063.94, 8160.38, 8245.48, 8300.76, 8274.73, 8307.83, 8360.76, 8359.27, 8282.81, 8241.84, 8207.69, 8253.78, 8340.91, 8355.19, 8354.06, 8476.39, 8602.43, 8723.75, 8805.43, 8834.54, 8986.69, 9206.62, 9330.80, 9549.47, 9826.64, 10082.89, 10309.45, 10551.95, 10733.04, 10864.63, 11132.91, 11263.78, 11363.26, 11392.39, 11388.14, 11396.15, 11383.87, 11224.30, 10523.57, 9800.38, 9348.01, 8949.68, 8608.30, 8306.50, 8052.36, 7923.16, 7785.86, 7521.92, 7030.06, 6554.22, 6119.36, 5683.64, 5366.64, 5093.48, 5000.62, 4907.76",1351.201204
0,0.45021202,0.01236669,39.70954357,36.6157038,6.058729652,32.00961943,3,3,1,59,81,13,"(0.00, 77.00, 2.00), (1.00, 76.00, 2.00), (1.00, 75.00, 2.00), (2.00, 74.00, 2.00), (3.00, 73.00, 3.00), (4.00, 72.00, 3.00), (5.00, 71.00, 3.00), (6.00, 70.00, 2.00), (6.00, 69.00, 2.00), (7.00, 68.00, 3.00), (8.00, 67.00, 3.00), (9.00, 66.00, 3.00), (10.00, 65.00, 2.00), (11.00, 64.00, 3.00), (12.00, 63.00, 2.00), (13.00, 62.00, 3.00), (14.00, 61.00, 3.00), (15.00, 60.00, 3.00), (16.00, 59.00, 3.00), (17.00, 58.00, 3.00), (18.00, 57.00, 4.00), (19.00, 56.00, 3.00), (20.00, 55.00, 3.00), (21.00, 54.00, 4.00), (22.00, 53.00, 4.00), (23.00, 52.00, 4.00), (24.00, 51.00, 4.00), (25.00, 50.00, 4.00), (26.00, 49.00, 4.00), (27.00, 48.00, 5.00), (28.00, 47.00, 5.00), (29.00, 47.00, 6.00), (30.00, 46.00, 6.00), (31.00, 45.00, 6.00), (31.00, 44.00, 5.00), (32.00, 43.00, 4.00), (33.00, 42.00, 5.00), (34.00, 41.00, 6.00), (35.00, 40.00, 6.00), (36.00, 39.00, 6.00), (36.00, 38.00, 6.00), (37.00, 37.00, 6.00), (38.00, 36.00, 7.00), (39.00, 35.00, 6.00), (39.00, 34.00, 7.00), (40.00, 33.00, 7.00), (41.00, 32.00, 6.00), (42.00, 31.00, 6.00), (42.00, 30.00, 6.00), (43.00, 29.00, 7.00), (44.00, 28.00, 6.00), (44.00, 27.00, 7.00), (45.00, 26.00, 7.00), (45.00, 25.00, 6.00), (46.00, 24.00, 6.00), (47.00, 23.00, 7.00), (47.00, 22.00, 6.00), (48.00, 21.00, 6.00), (48.00, 20.00, 6.00), (49.00, 19.00, 6.00), (49.00, 18.00, 6.00), (50.00, 17.00, 6.00), (50.00, 16.00, 6.00), (50.00, 15.00, 5.00), (51.00, 14.00, 6.00), (51.00, 13.00, 5.00), (51.00, 12.00, 5.00), (52.00, 11.00, 6.00), (52.00, 10.00, 6.00), (52.00, 9.00, 5.00), (52.00, 8.00, 5.00), (53.00, 7.00, 5.00), (53.00, 6.00, 5.00), (53.00, 5.00, 4.00), (54.00, 3.00, 3.00), (55.00, 2.00, 2.00)",317.1207554,3133,"0.04151, 0.04097, 0.04045, 0.03967, 0.03891, 0.03779, 0.03647, 0.03498, 0.03333, 0.03153, 0.02960, 0.02756, 0.02544, 0.02324, 0.02102, 0.01880, 0.01621, 0.01421, 0.01249, 0.01120, 0.01054, 0.01077, 0.01177, 0.01335, 0.01523, 0.01815, 0.01908, 0.01761, 0.01661, 0.01550, 0.01421, 0.01313, 0.01207, 0.01102, 0.00998, 0.00895, 0.00773, 0.00673, 0.00575, 0.00479, 0.00386, 0.00297, 0.00218, 0.00160, 0.00149, 0.00192, 0.00263, 0.00344, 0.00430, 0.00512, 0.00619, 0.00623, 0.00442, 0.00365, 0.00401, 0.00526, 0.00692, 0.00872, 0.01057, 0.01241, 0.01423, 0.01600, 0.01737, 0.01906, 0.02058, 0.02239, 0.02213, 0.01902, 0.01658, 0.01467, 0.01251, 0.01055, 0.00919, 0.00784, 0.00709, 0.00721, 0.00798, 0.00970, 0.01203, 0.01510, 0.01817, 0.02105, 0.02655, 0.03229, 0.03877, 0.04698, 0.05616, 0.06112, 0.04666, 0.03502, 0.02893, 0.03019, 0.03084, 0.02865, 0.02741, 0.02638, 0.02550, 0.02496, 0.02457, 0.02442, 0.02449, 0.02451, 0.02552, 0.02241, 0.01626, 0.01103, 0.00586, 0.00263, 0.00683, 0.01202, 0.01742, 0.02301, 0.02875, 0.03608, 0.04199, 0.05009, 0.04693, 0.04061, 0.03523, 0.02837, 0.02278, 0.01645, 0.01230, 0.01108, 0.01430, 0.02092, 0.02946, 0.03507, 0.02967, 0.02510, 0.02022, 0.01571, 0.01259, 0.01064, 0.01155, 0.01467, 0.01877, 0.02232, 0.02682, 0.02998, 0.02603, 0.02270, 0.02020, 0.01784, 0.01641, 0.01554, 0.01531, 0.01580, 0.01687, 0.01872, 0.01912, 0.01970, 0.02018, 0.02069, 0.02131, 0.02185, 0.02250, 0.02307, 0.02376, 0.02434, 0.02506, 0.02568, 0.02642, 0.02718, 0.02781, 0.02863, 0.02911, 0.03052, 0.02883, 0.02169, 0.01909, 0.02321, 0.02997, 0.03973, 0.05000, 0.05849, 0.06822, 0.07699, 0.08329, 0.08858, 0.09313, 0.09528, 0.09598, 0.09516, 0.09296, 0.08950, 0.08601, 0.08095, 0.07647, 0.07179, 0.06705",0.029750916,0.006619661,0.005812258,0.006617754,"5047.76, 5225.87, 5302.69, 5369.99, 5403.12, 5430.71, 5425.53, 5455.46, 5529.30, 5549.47, 5478.13, 5403.33, 5365.45, 5352.72, 5336.03, 5296.50, 5308.25, 5340.60, 5300.12, 5332.52, 5283.85, 5251.90, 5403.08, 5421.02, 5266.43, 5280.68, 5292.64, 5181.43, 5278.57, 5447.06, 5457.36, 5449.75, 5351.98, 5179.32, 5118.01, 5302.81, 5370.32, 5177.66, 5165.65, 5412.94, 5425.11, 5213.58, 5173.06, 5338.06, 5400.47, 5221.17, 5283.24, 5384.30, 5261.98, 5229.89, 5479.93, 5594.49, 5481.63, 5467.62, 5577.68, 5587.53, 5528.25, 5537.42, 5566.22, 5525.99, 5584.85, 5665.39, 5667.32, 5667.03, 5726.27, 5726.50, 5697.15, 5727.64, 5809.54, 5833.55, 5870.48, 5871.96, 5820.41, 5780.68, 5778.80, 5751.03, 5731.68, 5830.63, 5860.00, 5825.23, 5853.19, 5938.61, 5973.13, 5959.27, 5995.41, 6074.05, 6104.82, 6080.45, 6040.30, 6009.90, 6024.24, 6064.41, 6041.22, 5981.91, 5975.19, 5989.83, 5961.25, 5942.76, 5917.03, 5885.06, 5894.01, 5860.73, 5771.18, 5736.98, 5740.97, 5770.53, 5809.27, 5868.88, 5934.57, 5957.84, 5960.45, 5964.98, 5977.40, 5960.35, 5900.46, 5898.65, 5909.87, 5877.15, 5829.30, 5798.20, 5756.41, 5716.81, 5649.92, 5685.18, 5710.63, 5741.99, 5780.13, 5787.95, 5796.39, 5772.09, 5755.23, 5793.31, 5774.58, 5753.65, 5805.91, 5834.43, 5775.74, 5748.32, 5788.02, 5779.98, 5752.73, 5716.43, 5657.69, 5642.05, 5707.10, 5750.45, 5744.21, 5747.86, 5702.63, 5811.24, 5859.50, 5845.11, 5844.40, 5875.34, 5941.07, 6004.36, 5917.86, 5830.41, 5843.32, 5739.51, 5606.87, 5626.27, 5662.57, 5676.52, 5553.80, 5482.21, 5505.39, 5553.12, 5545.67, 5519.38, 5506.34, 5484.91, 5481.87, 5528.53, 5389.90, 5413.56, 5509.80, 5547.99, 5537.04, 5483.77, 5484.37, 5563.62, 5523.84, 5626.94, 5786.68, 5775.01, 5736.62, 5663.65, 5694.38, 5703.99, 5569.30, 5582.38, 5689.86, 5728.28, 5683.41, 5633.02, 5610.95, 5608.40, 5631.21, 5642.77, 5620.44, 5626.77, 5652.48, 5650.34, 5723.29, 5786.61, 5792.38, 5808.11, 5815.58, 5828.97, 5772.56, 5660.28, 5602.00, 5611.41, 5724.91, 5826.50, 5817.74, 5779.40, 5731.95, 5752.33, 5794.33, 5872.09, 5831.04, 5817.54, 5897.14, 5963.24, 5990.89, 5976.90, 5980.58, 5943.25, 5850.02, 5891.88, 5915.22, 5846.29, 5787.35, 5844.21, 5821.51, 5895.28, 6063.40, 6183.66, 6438.00, 6476.06, 6726.96, 6855.71, 6793.53, 6863.18, 6882.08, 6906.40, 7005.26, 7010.95, 6785.35, 6758.70, 6654.66, 6601.90, 6451.85, 6273.10, 6281.90, 6126.05, 5950.88, 5888.42, 5739.15, 5613.95, 5510.81, 5402.23, 5370.03, 5221.58, 5022.28, 4822.99",347.6219987,"7368.76, 8005.10, 8155.15, 8260.85, 8545.12, 8706.88, 8764.10, 8960.35, 9427.59, 9743.65, 10034.40, 10194.42, 10266.82, 10561.10, 10819.75, 11026.51, 11154.61, 11351.57, 11507.00, 12157.32, 12397.28, 12251.02, 12694.47, 13349.00, 13301.31, 13078.10, 12455.74, 12245.36, 12602.77, 12907.04, 12844.75, 12372.50, 11789.33, 11275.52, 10681.43, 10434.68, 10188.47, 9822.69, 9435.03, 9436.47, 9479.45, 9178.43, 8778.75, 8605.72, 8598.15, 8187.52, 8095.24, 8194.45, 8022.56, 7871.79, 8008.43, 7998.39, 7847.19, 7850.76, 7968.79, 7999.50, 7935.18, 7993.20, 8096.78, 8043.31, 8066.93, 8106.81, 8120.14, 8048.15, 7978.71, 7832.32, 7750.66, 7816.03, 7896.77, 7903.70, 7744.63, 7640.90, 7539.58, 7419.64, 7364.25, 7336.01, 7312.00, 7298.05, 7304.62, 7364.08, 7427.48, 7450.61, 7412.26, 7382.45, 7431.70, 7534.92, 7573.70, 7554.53, 7562.58, 7604.39, 7688.88, 7737.99, 7652.28, 7567.10, 7598.28, 7694.12, 7724.15, 7701.85, 7671.24, 7708.65, 7829.81, 7875.44, 7803.42, 7753.06, 7776.27, 7869.68, 7888.59, 7822.55, 7855.31, 7906.60, 7905.02, 7905.66, 7893.35, 7866.90, 7804.26, 7726.61, 7652.03, 7567.63, 7497.27, 7493.81, 7554.42, 7528.29, 7441.46, 7377.00, 7307.46, 7262.29, 7177.89, 7041.36, 6928.39, 6848.80, 6781.48, 6678.32, 6475.87, 6384.41, 6421.17, 6405.41, 6262.37, 6123.81, 6110.95, 6071.73, 6016.94, 5952.63, 5898.35, 5921.00, 6022.53, 6043.75, 6034.13, 6103.40, 6100.00, 6147.85, 6182.98, 6189.70, 6249.51, 6277.30, 6317.80, 6365.45, 6318.86, 6339.72, 6449.34, 6415.45, 6299.47, 6330.00, 6390.43, 6464.21, 6560.60, 6525.59, 6548.83, 6685.68, 6700.66, 6574.03, 6463.67, 6404.64, 6463.25, 6464.92, 6314.42, 6430.54, 6619.90, 6711.64, 6618.99, 6474.11, 6483.13, 6539.20, 6415.65, 6543.65, 6760.56, 6809.10, 6847.49, 6788.40, 6845.56, 6892.25, 6798.93, 6899.77, 7087.87, 7172.60, 7202.53, 7226.98, 7233.65, 7232.35, 7226.75, 7224.43, 7225.71, 7290.11, 7376.43, 7395.86, 7511.88, 7599.38, 7588.66, 7566.08, 7566.14, 7663.48, 7753.46, 7763.37, 7795.02, 7920.28, 8210.38, 8544.47, 8748.28, 8890.22, 9005.03, 9205.29, 9454.13, 9839.05, 10119.85, 10409.16, 10797.25, 11078.07, 11198.89, 11166.79, 11043.96, 10814.67, 10441.74, 10226.50, 9975.10, 9317.71, 8912.32, 8755.53, 8135.45, 7977.23, 7761.73, 7534.06, 7683.74, 7445.57, 7655.18, 7449.45, 7802.96, 7306.82, 7676.40, 8166.30, 7936.84, 7954.87, 8547.09, 8405.86, 8356.37, 8145.23, 8281.51, 8265.11, 7950.20, 8040.39, 7994.43, 7730.64, 7730.94, 7575.95, 7455.85, 7265.14, 7058.90, 7080.94, 6404.12, 5727.30",1625.398165
